SRA_Run	Biosample	Laboratory	Date	Country	Download_path	LibraryStrategy	Platform
ERR4082671	SAMEA6808104		2020-04-10	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4082/ERR4082671/ERR4082671.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4082676	SAMEA6808109		2020-04-09	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4082/ERR4082676/ERR4082676.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4082678	SAMEA6808111		2020-04-10	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4082/ERR4082678/ERR4082678.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4082681	SAMEA6808114		2020-04-11	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4082/ERR4082681/ERR4082681.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4082684	SAMEA6808117		2020-04-11	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4082/ERR4082684/ERR4082684.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4082686	SAMEA6808118		2020-04-11	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4082/ERR4082686/ERR4082686.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4082688	SAMEA6808121		2020-04-11	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4082/ERR4082688/ERR4082688.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4082689	SAMEA6808122		2020-04-11	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4082/ERR4082689/ERR4082689.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4084943	SAMEA6808131		2020-04-11	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4084/ERR4084943/ERR4084943.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4084945	SAMEA6808132		2020-04-09	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4084/ERR4084945/ERR4084945.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4084948	SAMEA6808135		2020-04-11	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4084/ERR4084948/ERR4084948.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4084954	SAMEA6808138		2020-04-11	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4084/ERR4084954/ERR4084954.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085024	SAMEA6808156		2020-04-13	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085024/ERR4085024.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085062	SAMEA6808158		2020-04-16	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085062/ERR4085062.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085063	SAMEA6808159		2020-04-15	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085063/ERR4085063.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085096	SAMEA6808164		2020-04-17	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085096/ERR4085096.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4082710	SAMEA6808167		2020-04-17	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4082/ERR4082710/ERR4082710.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085104	SAMEA6808172		2020-04-16	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085104/ERR4085104.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4082711	SAMEA6808173		2020-04-16	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4082/ERR4082711/ERR4082711.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085117	SAMEA6808181		2020-03-29	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085117/ERR4085117.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4084953	SAMEA6808137		2020-04-10	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4084/ERR4084953/ERR4084953.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4084966	SAMEA6808141		2020-04-12	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4084/ERR4084966/ERR4084966.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4084981	SAMEA6808142		2020-04-13	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4084/ERR4084981/ERR4084981.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4084991	SAMEA6808145		2020-04-12	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4084/ERR4084991/ERR4084991.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085004	SAMEA6808153		2020-04-13	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085004/ERR4085004.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085022	SAMEA6808155		2020-04-14	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085022/ERR4085022.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085073	SAMEA6808160		2020-04-14	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085073/ERR4085073.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085082	SAMEA6808162		2020-04-17	England	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085082/ERR4085082.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085123	SAMEA6808185		2020-03-29	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/085/ERR4085123.sralite.1	AMPLICON	ILLUMINA
ERR4085131	SAMEA6808190		2020-03-29	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/085/ERR4085131.sralite.1	AMPLICON	ILLUMINA
ERR4082748	SAMEA6808198		2020-03-31	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/082/ERR4082748.sralite.1	AMPLICON	ILLUMINA
ERR4082753	SAMEA6808201		2020-03-31	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/082/ERR4082753.sralite.1	AMPLICON	ILLUMINA
ERR4082757	SAMEA6808203		2020-03-26	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4082/ERR4082757/ERR4082757.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4082758	SAMEA6808204		2020-03-25	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/082/ERR4082758.sralite.1	AMPLICON	ILLUMINA
ERR4082762	SAMEA6808206		2020-03-30	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/082/ERR4082762.sralite.1	AMPLICON	ILLUMINA
ERR4082769	SAMEA6808211		2020-03-31	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/082/ERR4082769.sralite.1	AMPLICON	ILLUMINA
ERR4082796	SAMEA6808232		2020-03-31	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/082/ERR4082796.sralite.1	AMPLICON	ILLUMINA
ERR4082800	SAMEA6808234		2020-03-31	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/082/ERR4082800.sralite.1	AMPLICON	ILLUMINA
ERR4082812	SAMEA6808242		2020-04-01	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/082/ERR4082812.sralite.1	AMPLICON	ILLUMINA
ERR4082831	SAMEA6808243		2020-04-01	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/082/ERR4082831.sralite.1	AMPLICON	ILLUMINA
ERR4082832	SAMEA6808262		2020-04-02	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/082/ERR4082832.sralite.1	AMPLICON	ILLUMINA
ERR4082833	SAMEA6808263		2020-04-01	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/082/ERR4082833.sralite.1	AMPLICON	ILLUMINA
ERR4082841	SAMEA6808269		2020-04-02	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/082/ERR4082841.sralite.1	AMPLICON	ILLUMINA
ERR4082842	SAMEA6808270		2020-04-01	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/082/ERR4082842.sralite.1	AMPLICON	ILLUMINA
ERR4082849	SAMEA6808276		2020-04-02	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/082/ERR4082849.sralite.1	AMPLICON	ILLUMINA
ERR4082852	SAMEA6808278		2020-04-02	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/082/ERR4082852.sralite.1	AMPLICON	ILLUMINA
ERR4082860	SAMEA6808284		2020-04-02	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/082/ERR4082860.sralite.1	AMPLICON	ILLUMINA
ERR4082875	SAMEA6808294		2020-04-03	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/082/ERR4082875.sralite.1	AMPLICON	ILLUMINA
ERR4082879	SAMEA6808297		2020-04-04	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/082/ERR4082879.sralite.1	AMPLICON	ILLUMINA
ERR4082881	SAMEA6808299		2020-04-03	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/082/ERR4082881.sralite.1	AMPLICON	ILLUMINA
ERR4082893	SAMEA6808309		2020-04-05	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4082/ERR4082893/ERR4082893.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4082899	SAMEA6808313		2020-04-04	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/082/ERR4082899.sralite.1	AMPLICON	ILLUMINA
ERR4082903	SAMEA6808316		2020-04-03	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/082/ERR4082903.sralite.1	AMPLICON	ILLUMINA
ERR4082907	SAMEA6808318		2020-04-04	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/082/ERR4082907.sralite.1	AMPLICON	ILLUMINA
ERR4082911	SAMEA6808321		2020-04-04	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/082/ERR4082911.sralite.1	AMPLICON	ILLUMINA
ERR4082912	SAMEA6808322		2020-04-05	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4082/ERR4082912/ERR4082912.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4082913	SAMEA6808323		2020-04-05	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4082/ERR4082913/ERR4082913.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4082914	SAMEA6808324		2020-04-04	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/082/ERR4082914.sralite.1	AMPLICON	ILLUMINA
ERR4082944	SAMEA6808347		2020-04-04	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4082/ERR4082944/ERR4082944.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4082946	SAMEA6808349		2020-04-05	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/082/ERR4082946.sralite.1	AMPLICON	ILLUMINA
ERR4085169	SAMEA6808361		2020-04-07	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/085/ERR4085169.sralite.1	AMPLICON	ILLUMINA
ERR4085191	SAMEA6808386		2020-04-11	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085191/ERR4085191.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085192	SAMEA6808387		2020-04-13	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085192/ERR4085192.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085193	SAMEA6808388		2020-03-17	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085193/ERR4085193.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085194	SAMEA6808389		2020-03-19	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/085/ERR4085194.sralite.1	AMPLICON	ILLUMINA
ERR4085208	SAMEA6808393		2020-03-20	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/085/ERR4085208.sralite.1	AMPLICON	ILLUMINA
ERR4085214	SAMEA6808396		2020-03-21	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/085/ERR4085214.sralite.1	AMPLICON	ILLUMINA
ERR4085215	SAMEA6808397		2020-03-20	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/085/ERR4085215.sralite.1	AMPLICON	ILLUMINA
ERR4085219	SAMEA6808398		2020-03-21	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/085/ERR4085219.sralite.1	AMPLICON	ILLUMINA
ERR4085223	SAMEA6808399		2020-03-22	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085223/ERR4085223.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085224	SAMEA6808400		2020-03-22	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/085/ERR4085224.sralite.1	AMPLICON	ILLUMINA
ERR4085237	SAMEA6808431		2020-03-23	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085237/ERR4085237.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085250	SAMEA6808447		2020-03-23	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/085/ERR4085250.sralite.1	AMPLICON	ILLUMINA
ERR4085255	SAMEA6808451		2020-03-23	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085255/ERR4085255.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085258	SAMEA6808453		2020-03-23	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/085/ERR4085258.sralite.1	AMPLICON	ILLUMINA
ERR4085263	SAMEA6808457		2020-03-24	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/085/ERR4085263.sralite.1	AMPLICON	ILLUMINA
ERR4085268	SAMEA6808458		2020-03-24	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/085/ERR4085268.sralite.1	AMPLICON	ILLUMINA
ERR4085275	SAMEA6808460		2020-03-25	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/085/ERR4085275.sralite.1	AMPLICON	ILLUMINA
ERR4085276	SAMEA6808461		2020-03-24	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/085/ERR4085276.sralite.1	AMPLICON	ILLUMINA
ERR4085281	SAMEA6808478		2020-03-24	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/085/ERR4085281.sralite.1	AMPLICON	ILLUMINA
ERR4085370	SAMEA6808484		2020-03-26	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085370/ERR4085370.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085377	SAMEA6808488		2020-03-25	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085377/ERR4085377.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085383	SAMEA6808493		2020-03-26	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/085/ERR4085383.sralite.1	AMPLICON	ILLUMINA
ERR4085390	SAMEA6808497		2020-03-26	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/085/ERR4085390.sralite.1	AMPLICON	ILLUMINA
ERR4085393	SAMEA6808498		2020-03-26	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085393/ERR4085393.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085527	SAMEA6808535		2020-04-06	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085527/ERR4085527.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085533	SAMEA6808538		2020-04-06	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085533/ERR4085533.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085536	SAMEA6808540		2020-04-06	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085536/ERR4085536.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085542	SAMEA6808545		2020-04-07	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085542/ERR4085542.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085547	SAMEA6808549		2020-04-07	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085547/ERR4085547.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085550	SAMEA6808551		2020-04-07	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085550/ERR4085550.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085552	SAMEA6808553		2020-04-07	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085552/ERR4085552.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085555	SAMEA6808555		2020-04-07	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085555/ERR4085555.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085556	SAMEA6808556		2020-04-08	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085556/ERR4085556.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085560	SAMEA6808560		2020-04-06	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085560/ERR4085560.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085578	SAMEA6808575		2020-04-09	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085578/ERR4085578.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085579	SAMEA6808576		2020-04-08	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085579/ERR4085579.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085588	SAMEA6808585		2020-04-08	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085588/ERR4085588.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085591	SAMEA6808587		2020-04-08	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085591/ERR4085591.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085594	SAMEA6808589		2020-04-08	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085594/ERR4085594.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085598	SAMEA6808592		2020-04-08	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085598/ERR4085598.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085611	SAMEA6808598		2020-04-10	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085611/ERR4085611.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085612	SAMEA6808599		2020-04-10	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085612/ERR4085612.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085401	SAMEA6808503		2020-03-27	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/085/ERR4085401.sralite.1	AMPLICON	ILLUMINA
ERR4085403	SAMEA6808505		2020-03-27	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/085/ERR4085403.sralite.1	AMPLICON	ILLUMINA
ERR4085404	SAMEA6808506		2020-03-27	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/085/ERR4085404.sralite.1	AMPLICON	ILLUMINA
ERR4085405	SAMEA6808507		2020-03-27	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085405/ERR4085405.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085416	SAMEA6808516		2020-03-27	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR004/085/ERR4085416.sralite.1	AMPLICON	ILLUMINA
ERR4085438	SAMEA6808532		2020-03-29	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085438/ERR4085438.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085617	SAMEA6808603		2020-04-12	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085617/ERR4085617.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085618	SAMEA6808604		2020-04-12	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085618/ERR4085618.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085623	SAMEA6808609		2020-04-12	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085623/ERR4085623.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085625	SAMEA6808610		2020-04-13	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085625/ERR4085625.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085626	SAMEA6808611		2020-04-13	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085626/ERR4085626.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085629	SAMEA6808613		2020-04-13	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085629/ERR4085629.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085631	SAMEA6808615		2020-04-13	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085631/ERR4085631.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085634	SAMEA6808618		2020-04-11	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085634/ERR4085634.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085638	SAMEA6808622		2020-04-11	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085638/ERR4085638.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085642	SAMEA6808623		2020-04-13	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085642/ERR4085642.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085645	SAMEA6808625		2020-04-13	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085645/ERR4085645.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085647	SAMEA6808627		2020-04-12	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085647/ERR4085647.lite.1	AMPLICON	OXFORD_NANOPORE
ERR4085656	SAMEA6808636		2020-04-12	Scotland	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4085/ERR4085656/ERR4085656.lite.1	AMPLICON	OXFORD_NANOPORE
